"","timestamp","code","i01","i02r","i03","i04","i05","i06r","i07","i08","i09","i10","n_facebook_friends","n_hangover","age","sex","extra_single_item","time_conversation","presentation","n_party","clients","extra_vignette","i21","extra_vignette2","major","smoker","sleep_week","sleep_wend","clients_freq","extra_mean","extra_md","extra_aad","extra_mode","extra_iqr"
"347","23.04.2016 12:04:24","HSN",3,3,1,2,2,2,1,2,4,2,500,2,25,"Mann",2,15,"nein",25,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,4,NA,NA,NA,NA,4,2.2,2,0.68,2,0.75
"348","23.04.2016 12:04:44","RGH",4,4,1,3,3,3,2,3,3,2,400,1,27,"Frau",3,10,"nein",7,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
"349","23.04.2016 12:04:46",NA,3,3,2,4,2,3,3,2,4,1,NA,5,29,"Mann",1,NA,"ja",NA,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,4,2.7,3,0.76,3,1
"350","23.04.2016 12:05:19","MPH",3,2,1,4,4,2,4,4,4,3,650,20,24,"Mann",3,30,"ja",25,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.1,3.5,0.9,4,1.75
"351","23.04.2016 12:05:39","Wbl",4,4,3,3,3,4,3,3,4,2,330,0,26,"Mann",4,2,"nein",14,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,4,NA,NA,NA,NA,5,3.3,3,0.56,3,1
"352","23.04.2016 12:05:44",NA,1,4,4,3,3,4,4,3,4,3,NA,NA,NA,"Mann",3,NA,"ja",NA,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.3,3.5,0.7,4,1
"353","23.04.2016 12:05:48",NA,3,3,1,2,2,2,3,4,3,2,388,10,25,"Mann",2,NA,"nein",10,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,5,NA,NA,NA,NA,1,2.5,2.5,0.7,2,1
"354","23.04.2016 12:06:20",NA,3,3,2,4,4,4,3,2,4,2,40,1,30,"Mann",3,5,"ja",1,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.1,3,0.72,4,1.75
"355","23.04.2016 12:06:28","RKD",4,4,1,3,3,4,3,4,4,3,250,10,35,"Mann",3,5,"nein",25,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,4,3.3,3.5,0.7,4,1
"356","23.04.2016 12:06:41","SGW",4,4,1,3,3,4,3,3,3,2,200,5,23,"Frau",3,15,"nein",5,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,4,NA,NA,NA,NA,4,3,3,0.6,3,0.75
"357","23.04.2016 12:06:50","Pso",3,3,1,2,2,1,2,3,3,1,NA,0,27,"Frau",2,120,"nein",20,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",NA,4,NA,NA,NA,NA,1,2.1,2,0.72,3,1.75
"358","03.05.2016 11:09:54",NA,3,3,2,3,2,2,3,3,3,3,NA,30,28,"Mann",3,20,"nein",40,"im Schnitt 1 Mal pro Quartal (oder weniger)","keine Antwort",NA,3,NA,NA,NA,NA,1,2.7,3,0.42,3,0.75
"359","09.05.2016 22:10:00","RWM",3,3,3,3,2,3,3,3,2,2,436,10,27,"Mann",2,10,"nein",20,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,4,NA,NA,NA,NA,1,2.7,3,0.42,3,0.75
"360","16.05.2016 11:36:04",NA,3,3,2,3,4,2,3,2,3,2,246,1,25,"Mann",3,2,"nein",4,"Telfonisch täglich, Face to Face 1xWoche","passt insgesamt",NA,3,NA,NA,NA,NA,NA,2.7,3,0.56,3,1
"361","20.05.2016 11:07:32","KNB",4,3,1,4,4,4,3,4,4,2,400,2,21,"Frau",4,5,"ja",10,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.3,4,0.84,4,1
"362","02.06.2016 15:28:01","HLS",3,3,1,4,4,2,2,4,2,2,80,0,37,"Frau",2,1,"nein",1,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,2.7,2.5,0.9,2,1.75
"363","17.06.2016 22:37:44","MHH",3,4,2,4,4,3,4,3,2,3,700,2,29,"Mann",3,3,"ja",10,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,2,NA,NA,NA,NA,3,3.2,3,0.64,3,1
"364","24.06.2016 22:07:46",NA,4,2,1,3,2,3,3,3,2,2,50,2,35,"Mann",2,10,"ja",2,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,5,NA,NA,NA,NA,5,2.5,2.5,0.7,2,1
"365","04.07.2016 11:32:23",NA,3,2,2,2,3,3,2,3,4,2,53,0,33,"Frau",2,30,"ja",6,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,4,2.6,2.5,0.6,2,1
"366","10.07.2016 14:46:09",NA,3,2,2,3,3,3,2,2,2,2,20,0,53,"Mann",3,10,"ja",2,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,2.4,2,0.48,2,1
"367","25.07.2016 22:04:43","hsb",2,1,2,1,2,1,1,2,2,2,NA,2,31,"Mann",2,3,"ja",5,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,1.6,2,0.48,2,1
"368","26.08.2016 14:35:07","PLH",4,4,2,4,3,4,3,2,4,4,239,0,25,"Frau",3,2,"nein",1,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.4,4,0.72,4,1
"369","01.09.2016 09:28:25","CGC",2,3,2,2,3,3,3,3,3,2,620,0,49,"Frau",2,10,"nein",1,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,3,NA,NA,NA,NA,5,2.6,3,0.48,3,1
"370","01.09.2016 15:38:30","RSW",3,3,1,2,2,3,2,3,3,2,218,2,24,"Frau",2,2,"nein",8,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,5,NA,NA,NA,NA,1,2.4,2.5,0.6,3,1
"371","02.09.2016 20:56:28","ABR",3,3,1,2,3,3,2,2,4,2,NA,0,27,"Frau",2,180,"nein",0,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,5,NA,NA,NA,NA,5,2.5,2.5,0.7,2,1
"372","04.09.2016 11:01:15",NA,4,4,4,3,4,4,3,3,4,1,472,4,22,"Frau",3,20,"nein",15,"im Schnitt mehrfach pro Tag","keine Antwort",NA,3,NA,NA,NA,NA,5,3.4,4,0.72,4,1
"373","04.09.2016 12:43:11","MHA42AC",4,3,2,4,4,4,3,4,4,3,210,5,24,"Mann",4,10,"ja",20,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,3,NA,NA,NA,NA,5,3.5,4,0.6,4,1
"374","04.09.2016 12:52:55","UEG",4,3,1,3,3,3,3,2,4,2,74,0,34,"Frau",2,10,"ja",2,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
"375","04.09.2016 22:13:20","SANSKRIT",2,1,1,3,3,1,1,1,3,1,500,0,33,"Frau",2,5,"ja",3,"im Schnitt mehrfach pro Tag","keine Antwort",NA,5,NA,NA,NA,NA,5,1.7,1,0.84,1,1.75
"376","05.09.2016 07:58:42",NA,2,3,1,4,3,2,4,3,2,1,365,2,27,"Frau",3,10,"nein",40,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,4,NA,NA,NA,NA,5,2.5,2.5,0.9,2,1
"377","05.09.2016 11:22:24",NA,3,3,3,3,3,4,3,2,2,1,80,1,29,"Mann",3,5,"ja",5,"im Schnitt 1 Mal pro Woche","passt insgesamt nicht",NA,3,NA,NA,NA,NA,3,2.7,3,0.62,3,0.75
"378","05.09.2016 12:40:50","KBK42AC",4,4,2,4,4,4,3,4,4,3,160,1,26,"Frau",3,10,"ja",6,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,1,NA,NA,NA,NA,3,3.6,4,0.56,4,0.75
"379","06.09.2016 18:51:55","JCA",4,4,3,4,4,3,4,4,4,3,NA,10,37,"Mann",4,1,"ja",30,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.7,4,0.42,4,0.75
"380","07.09.2016 19:16:41","WSK",4,2,1,4,4,2,4,4,4,3,NA,2,24,"Frau",4,30,"ja",15,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,5,3.2,4,0.96,4,1.75
"381","07.09.2016 20:54:21","PFS",4,4,3,4,4,3,4,4,3,3,900,24,26,"Mann",3,1,"ja",26,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,5,NA,NA,NA,NA,5,3.6,4,0.48,4,1
"382","08.09.2016 21:30:16","HPD",3,4,3,2,3,2,2,3,4,1,170,6,22,"Frau",2,5,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,5,NA,NA,NA,NA,5,2.7,3,0.76,3,1
"383","08.09.2016 21:38:54","NPM42AC",4,3,2,4,3,3,4,1,3,4,147,1,26,"Mann",3,5,"ja",4,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,2,NA,NA,NA,NA,1,3.1,3,0.72,3,1
"384","08.09.2016 23:00:20","HSWAAC42AC",4,3,1,4,3,3,2,2,3,3,207,0,25,"Frau",3,20,"nein",10,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
"385","09.09.2016 07:36:51","WGM",3,3,3,3,3,3,2,3,3,3,NA,3,27,"Mann",3,2,"nein",12,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,2.9,3,0.18,3,0
"386","09.09.2016 08:33:31","OKH",4,4,2,4,4,2,3,2,3,1,310,0,30,"Frau",3,20,"nein",8,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,2.9,3,0.92,4,2
"387","09.09.2016 11:30:16","JHH",4,3,1,4,4,2,4,3,3,3,103,2,43,"Frau",3,10,"nein",1,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,4,3.1,3,0.72,3,1
"388","09.09.2016 12:59:36",NA,2,2,1,3,2,2,3,2,2,2,300,8,24,"Mann",3,15,"ja",4,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,2.1,2,0.36,2,0
"389","09.09.2016 18:09:27",NA,3,3,3,4,4,3,3,3,4,2,250,1,22,"Frau",2,2,"ja",20,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.2,3,0.48,3,0.75
"390","09.09.2016 19:45:12",NA,3,2,2,3,2,3,2,2,3,3,500,5,23,"Mann",2,30,"ja",12,"im Schnitt 1 Mal pro Monat","passt insgesamt nicht",NA,4,NA,NA,NA,NA,2,2.5,2.5,0.5,2,1
"391","10.09.2016 08:19:45","XZL",2,1,2,2,1,2,1,1,2,2,157,0,NA,"Mann",1,60,"nein",0,"im Schnitt 1 Mal pro Monat","passt insgesamt nicht",NA,5,NA,NA,NA,NA,2,1.6,2,0.48,2,1
"392","11.09.2016 13:18:43","SWZ",3,3,1,4,3,2,3,2,3,2,50,1,32,"Frau",3,30,"nein",7,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,4,2.6,3,0.68,3,1
"393","11.09.2016 14:02:41","TGN",3,2,1,2,3,2,2,2,3,2,NA,3,26,"Frau",2,15,"ja",10,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,2,NA,NA,NA,NA,5,2.2,2,0.48,2,0.75
"394","11.09.2016 16:54:34","SSG",3,3,1,3,3,2,3,3,4,2,185,0,29,"Frau",3,60,"ja",5,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,2.7,3,0.62,3,0.75
"395","11.09.2016 19:11:53","Mmk",2,2,1,3,1,2,2,2,2,1,NA,200,28,"Frau",1,15,"nein",5,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,5,NA,NA,NA,NA,5,1.8,2,0.48,2,0.75
"396","11.09.2016 21:45:41","AKM",3,4,1,3,3,2,3,3,4,2,550,24,28,"Mann",3,20,"nein",30,"im Schnitt 1 Mal pro Woche","keine Antwort",NA,3,NA,NA,NA,NA,3,2.8,3,0.68,3,0.75
"397","11.09.2016 22:24:28","ASS",2,3,2,2,2,1,3,2,2,1,130,2,21,"Frau",2,15,"nein",4,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,5,NA,NA,NA,NA,4,2,2,0.4,2,0
"398","12.09.2016 13:44:16","WML",4,4,2,4,4,3,4,4,3,2,350,4,25,"Frau",3,10,"nein",10,"im Schnitt mehrfach pro Tag","keine Antwort",NA,2,NA,NA,NA,NA,5,3.4,4,0.72,4,1
"399","12.09.2016 17:07:27","RRT",2,2,1,2,2,2,3,2,4,2,430,0,29,"Frau",1,30,"nein",0,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,5,NA,NA,NA,NA,5,2.2,2,0.52,2,0
"400","12.09.2016 19:50:59","NKH",4,3,1,3,3,3,3,3,3,3,150,6,29,"Mann",3,10,"ja",6,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,2.9,3,0.38,3,0
"401","13.09.2016 00:24:27",NA,4,2,3,2,2,3,4,4,4,3,435,25,27,"Mann",3,15,"nein",10,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,3,NA,NA,NA,NA,1,3.1,3,0.72,4,1.75
"402","13.09.2016 10:02:16","DAS",3,2,1,3,1,2,3,3,2,3,192,5,29,"Mann",3,25,"nein",5,"im Schnitt 1 Mal pro Quartal (oder weniger)","keine Antwort",NA,2,NA,NA,NA,NA,1,2.3,2.5,0.7,3,1
"403","13.09.2016 11:59:56","MBA",3,3,1,3,2,3,3,2,4,2,298,10,22,"Frau",3,15,"ja",15,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,4,NA,NA,NA,NA,5,2.6,3,0.68,3,1
"404","13.09.2016 12:24:02","MAE",4,3,2,4,4,2,4,4,4,3,446,2,26,"Mann",3,5,"ja",20,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.4,4,0.72,4,1
"405","13.09.2016 12:24:42","SBR",3,4,2,3,3,3,2,3,4,3,200,0,19,"Frau",2,5,"ja",15,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",NA,3,NA,NA,NA,NA,1,3,3,0.4,3,0
"406","13.09.2016 13:34:39","LKM",3,3,2,3,3,3,2,1,3,1,300,0,21,"Frau",2,15,"nein",12,"im Schnitt 1 Mal pro Tag","passt insgesamt nicht",NA,4,NA,NA,NA,NA,4,2.4,3,0.72,3,1
"407","13.09.2016 15:30:59","EMM",4,4,1,4,3,4,3,3,3,2,460,5,24,"Frau",3,NA,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.1,3,0.72,3,1
"408","13.09.2016 19:35:53",NA,2,1,1,2,2,2,1,4,4,2,280,5,20,"Mann",1,40,"nein",20,"im Schnitt 1 Mal pro Woche","passt insgesamt nicht",NA,5,NA,NA,NA,NA,3,2.1,2,0.76,2,0.75
"409","14.09.2016 10:47:17",NA,3,4,1,4,3,3,3,3,3,2,413,1,24,"Frau",3,NA,NA,4,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,3,NA,NA,NA,NA,3,2.9,3,0.56,3,0
"410","14.09.2016 12:10:09",NA,3,3,1,NA,3,2,3,2,3,1,240,3,23,"Frau",1,30,"nein",6,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,5,NA,NA,NA,NA,5,2.33333333333333,3,0.740740740740741,3,1
"411","14.09.2016 13:42:47","SGH",4,3,1,4,4,3,4,3,4,3,25,1,22,"Frau",4,5,"ja",5,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",NA,2,NA,NA,NA,NA,1,3.3,3.5,0.7,4,1
"412","14.09.2016 17:08:35","SEM",3,3,1,2,1,1,1,4,3,1,300,30,24,"Mann",1,60,"nein",50,"im Schnitt 1 Mal pro Monat","passt insgesamt nicht",NA,6,NA,NA,NA,NA,2,2,1.5,1,1,2
"413","15.09.2016 10:59:21","WPM",4,2,1,4,4,3,2,1,3,1,33,0,42,"Frau",2,3,"nein",0,"gar nicht","passt insgesamt nicht",NA,4,NA,NA,NA,NA,NA,2.5,2.5,1.1,1,2.5
"414","15.09.2016 15:09:24","PAW",4,4,2,4,3,4,4,4,4,4,750,30,22,"Mann",4,5,"nein",30,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.7,4,0.48,4,0
"415","15.09.2016 16:28:46","ASM",4,4,3,3,3,3,3,3,4,4,610,10,22,"Frau",3,5,"nein",30,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.4,3,0.48,3,1
"416","15.09.2016 16:33:51","ZRO",4,4,3,4,4,2,4,4,4,4,483,5,28,"Mann",4,3,"ja",20,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,5,3.7,4,0.48,4,0
"417","15.09.2016 17:25:07","ASE",2,2,1,2,2,2,2,2,3,1,250,6,25,"Frau",2,20,"nein",12,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,5,NA,NA,NA,NA,5,1.9,2,0.36,2,0
"418","15.09.2016 17:43:10","JHB",2,1,1,2,2,1,2,2,3,2,200,0,26,"Frau",2,10,"nein",6,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,5,NA,NA,NA,NA,5,1.8,2,0.48,2,0.75
"419","16.09.2016 10:55:40","MHK",4,4,3,4,4,4,3,4,4,3,350,4,29,"Frau",4,5,"ja",12,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,5,3.7,4,0.42,4,0.75
"420","16.09.2016 15:06:00",NA,4,4,3,4,4,4,3,3,4,2,400,5,19,"Frau",3,2,"nein",30,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.5,4,0.6,4,1
"421","16.09.2016 19:08:08","MLG42AC",4,4,4,3,4,4,3,3,4,2,477,4,22,"Frau",2,15,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,3,NA,NA,NA,NA,5,3.5,4,0.6,4,1
"422","17.09.2016 19:14:33","DSB",2,2,1,2,2,2,2,1,3,2,350,0,25,"Frau",1,NA,"nein",1,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,6,NA,NA,NA,NA,5,1.9,2,0.36,2,0
"423","18.09.2016 18:57:27","RRD",4,4,3,3,4,4,3,3,4,2,80,5,22,"Frau",3,20,"ja",12,"im Schnitt 1 Mal pro Monat","keine Antwort",NA,3,NA,NA,NA,NA,2,3.4,3.5,0.6,4,1
"424","18.09.2016 21:52:35",NA,3,3,1,4,4,3,3,2,4,3,350,4,23,"Frau",3,5,"ja",6,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3,3,0.6,3,0.75
"425","19.09.2016 06:53:02",NA,4,1,1,4,NA,1,4,3,3,2,686,NA,23,"Frau",3,2,"nein",50,"täglich zwischen 20-50","keine Antwort",NA,2,NA,NA,NA,NA,NA,2.55555555555556,3,1.16049382716049,1,3
"426","19.09.2016 14:32:00","otm",3,NA,2,3,2,4,2,2,4,2,150,3,23,"Frau",2,15,"ja",4,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,2.66666666666667,2,0.740740740740741,2,1
"427","19.09.2016 19:26:05",NA,3,4,1,3,4,4,4,3,3,3,1300,10,25,"Frau",4,7,"nein",15,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.2,3,0.64,3,1
"428","19.09.2016 21:24:02","572ezg",3,3,2,3,3,3,3,2,3,2,292,0,23,"Frau",3,5,"nein",12,"im Schnitt mehrfach pro Tag","keine Antwort",NA,3,NA,NA,NA,NA,5,2.7,3,0.42,3,0.75
"429","19.09.2016 22:24:22","TWM",3,4,2,4,4,4,4,3,3,3,1300,10,25,"Frau",4,10,"nein",13,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.4,3.5,0.6,4,1
"430","20.09.2016 16:19:58","KAO",3,3,1,4,4,3,3,3,4,4,261,10,28,"Frau",4,10,"ja",30,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,5,3.2,3,0.64,3,1
"431","20.09.2016 19:51:33","MGD",4,3,1,3,3,3,3,2,4,2,110,4,24,"Frau",3,15,"nein",20,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,4,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
"432","20.09.2016 23:03:44","JSH",4,4,2,4,4,2,4,4,4,3,535,6,30,"Frau",3,15,"nein",14,"im Schnitt mehrfach pro Tag","passt insgesamt nicht",NA,1,NA,NA,NA,NA,5,3.5,4,0.7,4,0.75
"433","21.09.2016 00:58:08",NA,4,3,3,4,4,3,3,4,4,4,309,20,20,"Mann",3,5,"ja",30,"im Schnitt 1 Mal pro Tag","keine Antwort",NA,2,NA,NA,NA,NA,4,3.6,4,0.48,4,1
"434","21.09.2016 10:50:54","KHD",2,1,2,3,2,1,3,2,3,2,NA,1,48,"Mann",1,10,"ja",0,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",NA,4,NA,NA,NA,NA,1,2.1,2,0.54,2,0.75
"435","21.09.2016 11:49:07","WHE",3,3,1,4,4,3,4,4,4,3,175,5,30,"Frau",3,3,"ja",10,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,2,NA,NA,NA,NA,3,3.3,3.5,0.7,4,1
"436","21.09.2016 14:45:55","BBP",2,2,1,3,3,2,3,2,3,2,41,0,28,"Frau",3,NA,"ja",15,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,6,NA,NA,NA,NA,5,2.3,2,0.56,2,1
"437","21.09.2016 16:06:51","HSL",4,4,1,3,2,4,3,4,4,1,236,25,27,"Mann",1,10,"nein",35,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,3,NA,NA,NA,NA,1,3,3.5,1,4,1.75
"438","21.09.2016 22:55:32","ACR",3,2,3,3,2,3,3,2,3,4,300,1,38,"Mann",3,10,"ja",5,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,2,NA,NA,NA,NA,3,2.8,3,0.48,3,0.75
"439","22.09.2016 12:38:39","KHL",4,3,2,3,3,3,3,4,3,2,300,2,24,"Frau",3,5,"ja",5,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,2,NA,NA,NA,NA,3,3,3,0.4,3,0
"440","23.09.2016 13:29:10","UMR",3,3,1,3,2,3,2,2,2,2,302,4,21,"Frau",2,5,"nein",3,"im Schnitt mehrfach pro Tag","keine Antwort",NA,5,NA,NA,NA,NA,5,2.3,2,0.56,2,1
"441","23.09.2016 13:45:10","GRM",3,2,1,3,3,3,4,4,4,1,NA,10,21,"Frau",2,30,"nein",48,"im Schnitt 1 Mal pro Woche","passt insgesamt nicht",NA,4,NA,NA,NA,NA,3,2.8,3,0.88,3,1.5
"442","24.09.2016 15:15:41","HBO",4,3,1,3,4,3,2,4,4,3,NA,2,24,"Frau",3,15,"nein",15,"im Schnitt 1 Mal pro Monat","passt insgesamt",NA,3,NA,NA,NA,NA,2,3.1,3,0.72,3,1
"443","25.09.2016 16:10:38","GKD",3,4,1,2,2,3,2,3,3,2,195,3,23,"Frau",2,20,"ja",30,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,5,NA,NA,NA,NA,3,2.5,2.5,0.7,2,1
"444","25.09.2016 16:10:43","MPB",4,4,2,4,4,3,3,3,4,1,NA,1,43,"Frau",3,10,"nein",2,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.2,3.5,0.8,4,1
"445","25.09.2016 18:28:28","Rwm",3,3,4,4,3,3,2,2,4,1,200,1,23,"Frau",3,5,"ja",3,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,2.9,3,0.74,3,1.5
"446","26.09.2016 08:38:30","JKI",4,4,3,4,3,4,3,3,3,2,150,5,23,"Frau",3,10,"ja",30,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,2,NA,NA,NA,NA,3,3.3,3,0.56,3,1
"447","26.09.2016 09:28:41","HUM",3,4,1,4,3,3,3,4,3,3,700,40,23,"Mann",3,30,"nein",50,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.1,3,0.54,3,0.75
"448","27.09.2016 09:05:46","ABW",4,4,2,3,3,3,3,3,4,3,400,10,24,"Frau",3,10,"ja",24,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,3,NA,NA,NA,NA,5,3.2,3,0.48,3,0.75
"449","27.09.2016 10:53:52",NA,3,3,1,4,3,3,3,4,4,4,200,0,25,"Frau",4,5,"ja",0,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,1,NA,NA,NA,NA,1,3.2,3,0.64,3,1
"450","27.09.2016 16:36:19","JHU",4,4,2,4,4,4,4,4,4,3,600,8,24,"Frau",4,5,"ja",10,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,5,3.7,4,0.48,4,0
"451","27.09.2016 16:36:37",NA,4,3,3,4,4,4,4,4,4,3,680,25,23,"Frau",4,5,"ja",50,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,5,3.7,4,0.42,4,0.75
"452","27.09.2016 16:37:38",NA,4,3,2,4,4,3,3,3,3,2,250,30,22,"Frau",3,5,"nein",50,"im Schnitt 1 Mal pro Woche","passt insgesamt",NA,3,NA,NA,NA,NA,3,3.1,3,0.54,3,0.75
"453","27.09.2016 16:38:05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","27.09.2016 16:39:00",NA,4,4,2,4,4,4,3,4,4,2,NA,20,23,"Frau",4,5,"ja",40,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,4,3.5,4,0.7,4,0.75
"455","27.09.2016 20:49:38","UPH",3,3,1,2,2,3,2,4,4,1,NA,0,31,"Frau",2,20,"nein",4,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt",NA,5,NA,NA,NA,NA,1,2.5,2.5,0.9,2,1
"456","28.09.2016 16:26:10","KKG",4,4,3,3,3,4,3,3,4,1,174,2,21,"Frau",2,40,"nein",20,"im Schnitt 1 Mal pro Quartal (oder weniger)","passt insgesamt nicht",NA,4,NA,NA,NA,NA,1,3.2,3,0.64,3,1
"457","28.09.2016 18:06:22","CHL",3,2,2,2,2,3,3,4,3,4,NA,3,29,"Mann",3,2,"ja",30,"im Schnitt 1 Mal pro Tag","passt insgesamt",NA,2,NA,NA,NA,NA,4,2.8,3,0.64,2,1
"458","28.09.2016 18:06:57","Agw",4,4,1,4,3,4,3,4,4,4,450,48,25,"Mann",4,20,"ja",70,"im Schnitt mehrfach pro Tag","passt insgesamt",NA,1,NA,NA,NA,NA,5,3.5,4,0.7,4,0.75
